pair_id,family,compound_id,protein_id,compound_index,protein_index,y_row,y_col,y
IC_00000078,ion_channel,D00611,hsa10008,77,0,0,77,0
IC_00000079,ion_channel,D00615,hsa10008,78,0,0,78,0
IC_00000080,ion_channel,D00616,hsa10008,79,0,0,79,0
IC_00000081,ion_channel,D00617,hsa10008,80,0,0,80,0
IC_00000082,ion_channel,D00618,hsa10008,81,0,0,81,0
IC_00000083,ion_channel,D00619,hsa10008,82,0,0,82,0
IC_00000084,ion_channel,D00629,hsa10008,83,0,0,83,0
IC_00000085,ion_channel,D00631,hsa10008,84,0,0,84,0
IC_00000086,ion_channel,D00633,hsa10008,85,0,0,85,0
IC_00000087,ion_channel,D00636,hsa10008,86,0,0,86,0
IC_00000088,ion_channel,D00638,hsa10008,87,0,0,87,0
IC_00000089,ion_channel,D00639,hsa10008,88,0,0,88,0
IC_00000090,ion_channel,D00640,hsa10008,89,0,0,89,0
IC_00000091,ion_channel,D00642,hsa10008,90,0,0,90,0
IC_00000092,ion_channel,D00647,hsa10008,91,0,0,91,0
IC_00000093,ion_channel,D00648,hsa10008,92,0,0,92,0
IC_00000094,ion_channel,D00649,hsa10008,93,0,0,93,0
IC_00000095,ion_channel,D00650,hsa10008,94,0,0,94,0
IC_00000096,ion_channel,D00651,hsa10008,95,0,0,95,0
IC_00000097,ion_channel,D00654,hsa10008,96,0,0,96,0
IC_00000098,ion_channel,D00656,hsa10008,97,0,0,97,0
IC_00000099,ion_channel,D00658,hsa10008,98,0,0,98,0
IC_00000100,ion_channel,D00677,hsa10008,99,0,0,99,0
IC_00000101,ion_channel,D00678,hsa10008,100,0,0,100,0
IC_00000102,ion_channel,D00694,hsa10008,101,0,0,101,0
IC_00000103,ion_channel,D00697,hsa10008,102,0,0,102,0
IC_00000104,ion_channel,D00704,hsa10008,103,0,0,103,0
IC_00000105,ion_channel,D00708,hsa10008,104,0,0,104,0
IC_00000106,ion_channel,D00709,hsa10008,105,0,0,105,0
IC_00000107,ion_channel,D00711,hsa10008,106,0,0,106,0
IC_00000108,ion_channel,D00726,hsa10008,107,0,0,107,0
IC_00000109,ion_channel,D00732,hsa10008,108,0,0,108,0
IC_00000110,ion_channel,D00733,hsa10008,109,0,0,109,0
IC_00000111,ion_channel,D00735,hsa10008,110,0,0,110,0
IC_00000112,ion_channel,D00738,hsa10008,111,0,0,111,0
IC_00000113,ion_channel,D00739,hsa10008,112,0,0,112,0
IC_00000114,ion_channel,D00740,hsa10008,113,0,0,113,0
IC_00000115,ion_channel,D00741,hsa10008,114,0,0,114,0
IC_00000116,ion_channel,D00759,hsa10008,115,0,0,115,0
IC_00000117,ion_channel,D00760,hsa10008,116,0,0,116,0
IC_00000118,ion_channel,D00761,hsa10008,117,0,0,117,0
IC_00000119,ion_channel,D00765,hsa10008,118,0,0,118,0
IC_00000120,ion_channel,D00771,hsa10008,119,0,0,119,0
IC_00000121,ion_channel,D00775,hsa10008,120,0,0,120,0
IC_00000122,ion_channel,D00779,hsa10008,121,0,0,121,0
IC_00000123,ion_channel,D00791,hsa10008,122,0,0,122,0
IC_00000124,ion_channel,D00798,hsa10008,123,0,0,123,0
IC_00000125,ion_channel,D00799,hsa10008,124,0,0,124,0
IC_00000126,ion_channel,D00809,hsa10008,125,0,0,125,0
IC_00000127,ion_channel,D00812,hsa10008,126,0,0,126,0
IC_00000128,ion_channel,D00816,hsa10008,127,0,0,127,0
IC_00000129,ion_channel,D00823,hsa10008,128,0,0,128,0
IC_00000130,ion_channel,D00831,hsa10008,129,0,0,129,0
IC_00000131,ion_channel,D00960,hsa10008,130,0,0,130,0
IC_00000132,ion_channel,D00963,hsa10008,131,0,0,131,0
IC_00000133,ion_channel,D00964,hsa10008,132,0,0,132,0
IC_00000134,ion_channel,D01071,hsa10008,133,0,0,133,0
IC_00000135,ion_channel,D01108,hsa10008,134,0,0,134,0
IC_00000136,ion_channel,D01111,hsa10008,135,0,0,135,0
IC_00000137,ion_channel,D01118,hsa10008,136,0,0,136,0
IC_00000138,ion_channel,D01242,hsa10008,137,0,0,137,0
IC_00000139,ion_channel,D01243,hsa10008,138,0,0,138,0
IC_00000140,ion_channel,D01253,hsa10008,139,0,0,139,0
IC_00000141,ion_channel,D01256,hsa10008,140,0,0,140,0
IC_00000142,ion_channel,D01275,hsa10008,141,0,0,141,0
IC_00000143,ion_channel,D01287,hsa10008,142,0,0,142,0
IC_00000144,ion_channel,D01295,hsa10008,143,0,0,143,0
IC_00000145,ion_channel,D01350,hsa10008,144,0,0,144,0
IC_00000146,ion_channel,D01448,hsa10008,145,0,0,145,0
IC_00000147,ion_channel,D01450,hsa10008,146,0,0,146,0
IC_00000148,ion_channel,D01453,hsa10008,147,0,0,147,0
IC_00000149,ion_channel,D01575,hsa10008,148,0,0,148,0
IC_00000150,ion_channel,D01599,hsa10008,149,0,0,149,0
IC_00000151,ion_channel,D01603,hsa10008,150,0,0,150,0
IC_00000152,ion_channel,D01712,hsa10008,151,0,0,151,0
IC_00000153,ion_channel,D01768,hsa10008,152,0,0,152,0
IC_00000154,ion_channel,D01799,hsa10008,153,0,0,153,0
IC_00000155,ion_channel,D01828,hsa10008,154,0,0,154,0
IC_00000156,ion_channel,D01854,hsa10008,155,0,0,155,0
IC_00000157,ion_channel,D01969,hsa10008,156,0,0,156,0
IC_00000158,ion_channel,D02041,hsa10008,157,0,0,157,0
IC_00000159,ion_channel,D02086,hsa10008,158,0,0,158,0
IC_00000160,ion_channel,D02087,hsa10008,159,0,0,159,0
IC_00000161,ion_channel,D02088,hsa10008,160,0,0,160,0
IC_00000162,ion_channel,D02092,hsa10008,161,0,0,161,0
IC_00000163,ion_channel,D02098,hsa10008,162,0,0,162,0
IC_00000164,ion_channel,D02101,hsa10008,163,0,0,163,0
IC_00000165,ion_channel,D02163,hsa10008,164,0,0,164,0
IC_00000166,ion_channel,D02173,hsa10008,165,0,0,165,0
IC_00000167,ion_channel,D02204,hsa10008,166,0,0,166,0
IC_00000168,ion_channel,D02207,hsa10008,167,0,0,167,0
IC_00000169,ion_channel,D02234,hsa10008,168,0,0,168,0
IC_00000170,ion_channel,D02237,hsa10008,169,0,0,169,0
IC_00000171,ion_channel,D02253,hsa10008,170,0,0,170,0
IC_00000172,ion_channel,D02261,hsa10008,171,0,0,171,0
IC_00000173,ion_channel,D02262,hsa10008,172,0,0,172,0
IC_00000174,ion_channel,D02272,hsa10008,173,0,0,173,0
IC_00000175,ion_channel,D02347,hsa10008,174,0,0,174,0
IC_00000176,ion_channel,D02356,hsa10008,175,0,0,175,1
IC_00000177,ion_channel,D02360,hsa10008,176,0,0,176,0
IC_00000178,ion_channel,D02362,hsa10008,177,0,0,177,0
IC_00000179,ion_channel,D02409,hsa10008,178,0,0,178,0
IC_00000180,ion_channel,D02461,hsa10008,179,0,0,179,0
IC_00000181,ion_channel,D02485,hsa10008,180,0,0,180,0
IC_00000182,ion_channel,D02546,hsa10008,181,0,0,181,0
IC_00000183,ion_channel,D02566,hsa10008,182,0,0,182,0
IC_00000184,ion_channel,D02630,hsa10008,183,0,0,183,0
IC_00000185,ion_channel,D02914,hsa10008,184,0,0,184,0
IC_00000186,ion_channel,D03037,hsa10008,185,0,0,185,0
IC_00000187,ion_channel,D03180,hsa10008,186,0,0,186,0
IC_00000188,ion_channel,D03274,hsa10008,187,0,0,187,0
IC_00000189,ion_channel,D03365,hsa10008,188,0,0,188,0
IC_00000190,ion_channel,D03450,hsa10008,189,0,0,189,0
IC_00000191,ion_channel,D03580,hsa10008,190,0,0,190,0
IC_00000192,ion_channel,D03742,hsa10008,191,0,0,191,0
IC_00000193,ion_channel,D03826,hsa10008,192,0,0,192,0
IC_00000194,ion_channel,D03830,hsa10008,193,0,0,193,0
IC_00000195,ion_channel,D03878,hsa10008,194,0,0,194,0
IC_00000196,ion_channel,D03991,hsa10008,195,0,0,195,0
IC_00000197,ion_channel,D04034,hsa10008,196,0,0,196,0
IC_00000198,ion_channel,D04048,hsa10008,197,0,0,197,0
IC_00000199,ion_channel,D04370,hsa10008,198,0,0,198,0
IC_00000200,ion_channel,D04790,hsa10008,199,0,0,199,0
IC_00000201,ion_channel,D04985,hsa10008,200,0,0,200,0
IC_00000202,ion_channel,D04999,hsa10008,201,0,0,201,0
IC_00000203,ion_channel,D05024,hsa10008,202,0,0,202,0
IC_00000204,ion_channel,D05077,hsa10008,203,0,0,203,0
IC_00000205,ion_channel,D05156,hsa10008,204,0,0,204,0
IC_00000206,ion_channel,D05453,hsa10008,205,0,0,205,0
IC_00000207,ion_channel,D05458,hsa10008,206,0,0,206,0
IC_00000208,ion_channel,D05461,hsa10008,207,0,0,207,0
IC_00000209,ion_channel,D06106,hsa10008,208,0,0,208,0
IC_00000210,ion_channel,D06172,hsa10008,209,0,0,209,0
IC_00000211,ion_channel,D00035,hsa10060,0,1,1,0,0
IC_00000212,ion_channel,D00110,hsa10060,1,1,1,1,0
IC_00000213,ion_channel,D00136,hsa10060,2,1,1,2,0
IC_00000214,ion_channel,D00195,hsa10060,3,1,1,3,0
IC_00000215,ion_channel,D00219,hsa10060,4,1,1,4,0
IC_00000216,ion_channel,D00225,hsa10060,5,1,1,5,0
IC_00000217,ion_channel,D00227,hsa10060,6,1,1,6,0
IC_00000218,ion_channel,D00228,hsa10060,7,1,1,7,0
IC_00000219,ion_channel,D00234,hsa10060,8,1,1,8,0
IC_00000220,ion_channel,D00252,hsa10060,9,1,1,9,0
IC_00000221,ion_channel,D00274,hsa10060,10,1,1,10,0
IC_00000222,ion_channel,D00283,hsa10060,11,1,1,11,0
IC_00000223,ion_channel,D00293,hsa10060,12,1,1,12,0
IC_00000224,ion_channel,D00294,hsa10060,13,1,1,13,0
IC_00000225,ion_channel,D00303,hsa10060,14,1,1,14,0
IC_00000226,ion_channel,D00319,hsa10060,15,1,1,15,0
IC_00000227,ion_channel,D00326,hsa10060,16,1,1,16,0
IC_00000228,ion_channel,D00329,hsa10060,17,1,1,17,0
IC_00000229,ion_channel,D00331,hsa10060,18,1,1,18,0
IC_00000230,ion_channel,D00332,hsa10060,19,1,1,19,0
IC_00000231,ion_channel,D00335,hsa10060,20,1,1,20,0
IC_00000232,ion_channel,D00336,hsa10060,21,1,1,21,0
IC_00000233,ion_channel,D00338,hsa10060,22,1,1,22,0
IC_00000234,ion_channel,D00340,hsa10060,23,1,1,23,0
IC_00000235,ion_channel,D00345,hsa10060,24,1,1,24,0
IC_00000236,ion_channel,D00349,hsa10060,25,1,1,25,0
IC_00000237,ion_channel,D00351,hsa10060,26,1,1,26,0
IC_00000238,ion_channel,D00354,hsa10060,27,1,1,27,0
IC_00000239,ion_channel,D00358,hsa10060,28,1,1,28,0
IC_00000240,ion_channel,D00364,hsa10060,29,1,1,29,0
IC_00000241,ion_channel,D00367,hsa10060,30,1,1,30,0
IC_00000242,ion_channel,D00373,hsa10060,31,1,1,31,0
IC_00000243,ion_channel,D00379,hsa10060,32,1,1,32,0
IC_00000244,ion_channel,D00380,hsa10060,33,1,1,33,0
IC_00000245,ion_channel,D00392,hsa10060,34,1,1,34,0
IC_00000246,ion_channel,D00394,hsa10060,35,1,1,35,0
IC_00000247,ion_channel,D00418,hsa10060,36,1,1,36,0
IC_00000248,ion_channel,D00437,hsa10060,37,1,1,37,0
IC_00000249,ion_channel,D00438,hsa10060,38,1,1,38,0
IC_00000250,ion_channel,D00451,hsa10060,39,1,1,39,0
IC_00000251,ion_channel,D00456,hsa10060,40,1,1,40,0
IC_00000252,ion_channel,D00464,hsa10060,41,1,1,41,0
IC_00000253,ion_channel,D00474,hsa10060,42,1,1,42,0
IC_00000254,ion_channel,D00477,hsa10060,43,1,1,43,0
IC_00000255,ion_channel,D00480,hsa10060,44,1,1,44,0
IC_00000256,ion_channel,D00495,hsa10060,45,1,1,45,0
IC_00000257,ion_channel,D00499,hsa10060,46,1,1,46,0
IC_00000258,ion_channel,D00504,hsa10060,47,1,1,47,0
IC_00000259,ion_channel,D00512,hsa10060,48,1,1,48,0
IC_00000260,ion_channel,D00513,hsa10060,49,1,1,49,0
IC_00000261,ion_channel,D00519,hsa10060,50,1,1,50,0
IC_00000262,ion_channel,D00521,hsa10060,51,1,1,51,0
IC_00000263,ion_channel,D00524,hsa10060,52,1,1,52,0
IC_00000264,ion_channel,D00528,hsa10060,53,1,1,53,0
IC_00000265,ion_channel,D00530,hsa10060,54,1,1,54,0
IC_00000266,ion_channel,D00533,hsa10060,55,1,1,55,0
IC_00000267,ion_channel,D00536,hsa10060,56,1,1,56,0
IC_00000268,ion_channel,D00537,hsa10060,57,1,1,57,0
IC_00000269,ion_channel,D00538,hsa10060,58,1,1,58,0
IC_00000270,ion_channel,D00539,hsa10060,59,1,1,59,0
IC_00000271,ion_channel,D00542,hsa10060,60,1,1,60,0
IC_00000272,ion_channel,D00543,hsa10060,61,1,1,61,0
IC_00000273,ion_channel,D00544,hsa10060,62,1,1,62,0
IC_00000274,ion_channel,D00545,hsa10060,63,1,1,63,0
IC_00000275,ion_channel,D00546,hsa10060,64,1,1,64,0
IC_00000276,ion_channel,D00547,hsa10060,65,1,1,65,0
IC_00000277,ion_channel,D00548,hsa10060,66,1,1,66,0
IC_00000278,ion_channel,D00549,hsa10060,67,1,1,67,0
IC_00000279,ion_channel,D00550,hsa10060,68,1,1,68,0
IC_00000280,ion_channel,D00552,hsa10060,69,1,1,69,0
IC_00000281,ion_channel,D00553,hsa10060,70,1,1,70,0
IC_00000282,ion_channel,D00560,hsa10060,71,1,1,71,0
IC_00000283,ion_channel,D00563,hsa10060,72,1,1,72,0
IC_00000284,ion_channel,D00574,hsa10060,73,1,1,73,0
IC_00000285,ion_channel,D00593,hsa10060,74,1,1,74,0
IC_00000286,ion_channel,D00594,hsa10060,75,1,1,75,0
IC_00000287,ion_channel,D00607,hsa10060,76,1,1,76,0
IC_00000288,ion_channel,D00611,hsa10060,77,1,1,77,0
IC_00000289,ion_channel,D00615,hsa10060,78,1,1,78,0
IC_00000290,ion_channel,D00616,hsa10060,79,1,1,79,0
IC_00000291,ion_channel,D00617,hsa10060,80,1,1,80,0
IC_00000292,ion_channel,D00618,hsa10060,81,1,1,81,0
IC_00000293,ion_channel,D00619,hsa10060,82,1,1,82,0
IC_00000294,ion_channel,D00629,hsa10060,83,1,1,83,0
IC_00000295,ion_channel,D00631,hsa10060,84,1,1,84,0
IC_00000296,ion_channel,D00633,hsa10060,85,1,1,85,0
IC_00000297,ion_channel,D00636,hsa10060,86,1,1,86,0
IC_00000298,ion_channel,D00638,hsa10060,87,1,1,87,0
IC_00000299,ion_channel,D00639,hsa10060,88,1,1,88,0
IC_00000300,ion_channel,D00640,hsa10060,89,1,1,89,0
IC_00000301,ion_channel,D00642,hsa10060,90,1,1,90,0
IC_00000302,ion_channel,D00647,hsa10060,91,1,1,91,0
IC_00000303,ion_channel,D00648,hsa10060,92,1,1,92,0
IC_00000304,ion_channel,D00649,hsa10060,93,1,1,93,0
IC_00000305,ion_channel,D00650,hsa10060,94,1,1,94,0
IC_00000306,ion_channel,D00651,hsa10060,95,1,1,95,0
IC_00000307,ion_channel,D00654,hsa10060,96,1,1,96,0
IC_00000308,ion_channel,D00656,hsa10060,97,1,1,97,0
IC_00000309,ion_channel,D00658,hsa10060,98,1,1,98,0
IC_00000310,ion_channel,D00677,hsa10060,99,1,1,99,0
IC_00000311,ion_channel,D00678,hsa10060,100,1,1,100,0
IC_00000312,ion_channel,D00694,hsa10060,101,1,1,101,0
IC_00000313,ion_channel,D00697,hsa10060,102,1,1,102,0
IC_00000314,ion_channel,D00704,hsa10060,103,1,1,103,0
IC_00000315,ion_channel,D00708,hsa10060,104,1,1,104,0
IC_00000316,ion_channel,D00709,hsa10060,105,1,1,105,0
IC_00000317,ion_channel,D00711,hsa10060,106,1,1,106,0
IC_00000318,ion_channel,D00726,hsa10060,107,1,1,107,0
IC_00000319,ion_channel,D00732,hsa10060,108,1,1,108,0
IC_00000320,ion_channel,D00733,hsa10060,109,1,1,109,0
IC_00000321,ion_channel,D00735,hsa10060,110,1,1,110,0
IC_00000322,ion_channel,D00738,hsa10060,111,1,1,111,0
IC_00000323,ion_channel,D00739,hsa10060,112,1,1,112,0
IC_00000324,ion_channel,D00740,hsa10060,113,1,1,113,0
IC_00000325,ion_channel,D00741,hsa10060,114,1,1,114,0
IC_00000326,ion_channel,D00759,hsa10060,115,1,1,115,0
IC_00000327,ion_channel,D00760,hsa10060,116,1,1,116,0
IC_00000328,ion_channel,D00761,hsa10060,117,1,1,117,0
IC_00000329,ion_channel,D00765,hsa10060,118,1,1,118,0
IC_00000330,ion_channel,D00771,hsa10060,119,1,1,119,0
IC_00000331,ion_channel,D00775,hsa10060,120,1,1,120,0
IC_00000332,ion_channel,D00779,hsa10060,121,1,1,121,0
IC_00000333,ion_channel,D00791,hsa10060,122,1,1,122,0
IC_00000334,ion_channel,D00798,hsa10060,123,1,1,123,0
IC_00000335,ion_channel,D00799,hsa10060,124,1,1,124,0
IC_00000336,ion_channel,D00809,hsa10060,125,1,1,125,0
IC_00000337,ion_channel,D00812,hsa10060,126,1,1,126,0
IC_00000338,ion_channel,D00816,hsa10060,127,1,1,127,0
IC_00000339,ion_channel,D00823,hsa10060,128,1,1,128,0
IC_00000340,ion_channel,D00831,hsa10060,129,1,1,129,0
IC_00000341,ion_channel,D00960,hsa10060,130,1,1,130,0
IC_00000342,ion_channel,D00963,hsa10060,131,1,1,131,0
IC_00000343,ion_channel,D00964,hsa10060,132,1,1,132,0
IC_00000344,ion_channel,D01071,hsa10060,133,1,1,133,0
IC_00000345,ion_channel,D01108,hsa10060,134,1,1,134,0
IC_00000346,ion_channel,D01111,hsa10060,135,1,1,135,0
IC_00000347,ion_channel,D01118,hsa10060,136,1,1,136,0
IC_00000348,ion_channel,D01242,hsa10060,137,1,1,137,0
IC_00000349,ion_channel,D01243,hsa10060,138,1,1,138,0
IC_00000350,ion_channel,D01253,hsa10060,139,1,1,139,0
IC_00000351,ion_channel,D01256,hsa10060,140,1,1,140,0
IC_00000352,ion_channel,D01275,hsa10060,141,1,1,141,0
IC_00000353,ion_channel,D01287,hsa10060,142,1,1,142,0
IC_00000354,ion_channel,D01295,hsa10060,143,1,1,143,0
IC_00000355,ion_channel,D01350,hsa10060,144,1,1,144,0
IC_00000356,ion_channel,D01448,hsa10060,145,1,1,145,0
IC_00000357,ion_channel,D01450,hsa10060,146,1,1,146,0
IC_00000358,ion_channel,D01453,hsa10060,147,1,1,147,0
IC_00000359,ion_channel,D01575,hsa10060,148,1,1,148,0
IC_00000360,ion_channel,D01599,hsa10060,149,1,1,149,0
IC_00000361,ion_channel,D01603,hsa10060,150,1,1,150,0
IC_00000362,ion_channel,D01712,hsa10060,151,1,1,151,0
IC_00000363,ion_channel,D01768,hsa10060,152,1,1,152,0
IC_00000364,ion_channel,D01799,hsa10060,153,1,1,153,0
IC_00000365,ion_channel,D01828,hsa10060,154,1,1,154,0
IC_00000366,ion_channel,D01854,hsa10060,155,1,1,155,0
IC_00000367,ion_channel,D01969,hsa10060,156,1,1,156,0
IC_00000368,ion_channel,D02041,hsa10060,157,1,1,157,0
IC_00000369,ion_channel,D02086,hsa10060,158,1,1,158,0
IC_00000370,ion_channel,D02087,hsa10060,159,1,1,159,0
IC_00000371,ion_channel,D02088,hsa10060,160,1,1,160,0
IC_00000372,ion_channel,D02092,hsa10060,161,1,1,161,0
IC_00000373,ion_channel,D02098,hsa10060,162,1,1,162,0
IC_00000374,ion_channel,D02101,hsa10060,163,1,1,163,0
IC_00000375,ion_channel,D02163,hsa10060,164,1,1,164,0
IC_00000376,ion_channel,D02173,hsa10060,165,1,1,165,0
IC_00000377,ion_channel,D02204,hsa10060,166,1,1,166,0
IC_00000378,ion_channel,D02207,hsa10060,167,1,1,167,0
IC_00000379,ion_channel,D02234,hsa10060,168,1,1,168,0
IC_00000380,ion_channel,D02237,hsa10060,169,1,1,169,0
IC_00000381,ion_channel,D02253,hsa10060,170,1,1,170,0
IC_00000382,ion_channel,D02261,hsa10060,171,1,1,171,0
IC_00000383,ion_channel,D02262,hsa10060,172,1,1,172,0
IC_00000384,ion_channel,D02272,hsa10060,173,1,1,173,0
IC_00000385,ion_channel,D02347,hsa10060,174,1,1,174,0
IC_00000386,ion_channel,D02356,hsa10060,175,1,1,175,1
IC_00000387,ion_channel,D02360,hsa10060,176,1,1,176,0
IC_00000388,ion_channel,D02362,hsa10060,177,1,1,177,0
IC_00000389,ion_channel,D02409,hsa10060,178,1,1,178,0
IC_00000390,ion_channel,D02461,hsa10060,179,1,1,179,0
IC_00000391,ion_channel,D02485,hsa10060,180,1,1,180,0
IC_00000392,ion_channel,D02546,hsa10060,181,1,1,181,0
IC_00000393,ion_channel,D02566,hsa10060,182,1,1,182,0
IC_00000394,ion_channel,D02630,hsa10060,183,1,1,183,0
IC_00000395,ion_channel,D02914,hsa10060,184,1,1,184,0
IC_00000396,ion_channel,D03037,hsa10060,185,1,1,185,0
IC_00000397,ion_channel,D03180,hsa10060,186,1,1,186,0
IC_00000398,ion_channel,D03274,hsa10060,187,1,1,187,0
IC_00000399,ion_channel,D03365,hsa10060,188,1,1,188,0
IC_00000400,ion_channel,D03450,hsa10060,189,1,1,189,0
IC_00000401,ion_channel,D03580,hsa10060,190,1,1,190,0
IC_00000402,ion_channel,D03742,hsa10060,191,1,1,191,0
IC_00000403,ion_channel,D03826,hsa10060,192,1,1,192,0
IC_00000404,ion_channel,D03830,hsa10060,193,1,1,193,0
IC_00000405,ion_channel,D03878,hsa10060,194,1,1,194,0
IC_00000406,ion_channel,D03991,hsa10060,195,1,1,195,0
IC_00000407,ion_channel,D04034,hsa10060,196,1,1,196,0
IC_00000408,ion_channel,D04048,hsa10060,197,1,1,197,0
IC_00000409,ion_channel,D04370,hsa10060,198,1,1,198,0
IC_00000410,ion_channel,D04790,hsa10060,199,1,1,199,0
IC_00000411,ion_channel,D04985,hsa10060,200,1,1,200,0
IC_00000412,ion_channel,D04999,hsa10060,201,1,1,201,0
IC_00000413,ion_channel,D05024,hsa10060,202,1,1,202,0
IC_00000414,ion_channel,D05077,hsa10060,203,1,1,203,0
IC_00000415,ion_channel,D05156,hsa10060,204,1,1,204,0
IC_00000416,ion_channel,D05453,hsa10060,205,1,1,205,0
IC_00000417,ion_channel,D05458,hsa10060,206,1,1,206,0
IC_00000418,ion_channel,D05461,hsa10060,207,1,1,207,0
IC_00000419,ion_channel,D06106,hsa10060,208,1,1,208,0
IC_00000420,ion_channel,D06172,hsa10060,209,1,1,209,0
IC_00000421,ion_channel,D00035,hsa10369,0,2,2,0,0
IC_00000422,ion_channel,D00110,hsa10369,1,2,2,1,0
