pair_id,family,compound_id,protein_id,compound_index,protein_index,y_row,y_col,y
GPCR_00000063,gpcr,D00522,hsa10161,62,0,0,62,0
GPCR_00000064,gpcr,D00523,hsa10161,63,0,0,63,0
GPCR_00000065,gpcr,D00524,hsa10161,64,0,0,64,0
GPCR_00000066,gpcr,D00525,hsa10161,65,0,0,65,0
GPCR_00000067,gpcr,D00528,hsa10161,66,0,0,66,1
GPCR_00000068,gpcr,D00540,hsa10161,67,0,0,67,0
GPCR_00000069,gpcr,D00542,hsa10161,68,0,0,68,0
GPCR_00000070,gpcr,D00559,hsa10161,69,0,0,69,0
GPCR_00000071,gpcr,D00560,hsa10161,70,0,0,70,0
GPCR_00000072,gpcr,D00563,hsa10161,71,0,0,71,0
GPCR_00000073,gpcr,D00574,hsa10161,72,0,0,72,0
GPCR_00000074,gpcr,D00598,hsa10161,73,0,0,73,0
GPCR_00000075,gpcr,D00601,hsa10161,74,0,0,74,0
GPCR_00000076,gpcr,D00604,hsa10161,75,0,0,75,0
GPCR_00000077,gpcr,D00606,hsa10161,76,0,0,76,0
GPCR_00000078,gpcr,D00607,hsa10161,77,0,0,77,0
GPCR_00000079,gpcr,D00609,hsa10161,78,0,0,78,0
GPCR_00000080,gpcr,D00613,hsa10161,79,0,0,79,0
GPCR_00000081,gpcr,D00627,hsa10161,80,0,0,80,0
GPCR_00000082,gpcr,D00632,hsa10161,81,0,0,81,0
GPCR_00000083,gpcr,D00635,hsa10161,82,0,0,82,0
GPCR_00000084,gpcr,D00645,hsa10161,83,0,0,83,0
GPCR_00000085,gpcr,D00646,hsa10161,84,0,0,84,0
GPCR_00000086,gpcr,D00665,hsa10161,85,0,0,85,0
GPCR_00000087,gpcr,D00666,hsa10161,86,0,0,86,0
GPCR_00000088,gpcr,D00673,hsa10161,87,0,0,87,0
GPCR_00000089,gpcr,D00674,hsa10161,88,0,0,88,0
GPCR_00000090,gpcr,D00675,hsa10161,89,0,0,89,0
GPCR_00000091,gpcr,D00676,hsa10161,90,0,0,90,0
GPCR_00000092,gpcr,D00682,hsa10161,91,0,0,91,0
GPCR_00000093,gpcr,D00683,hsa10161,92,0,0,92,0
GPCR_00000094,gpcr,D00684,hsa10161,93,0,0,93,0
GPCR_00000095,gpcr,D00687,hsa10161,94,0,0,94,0
GPCR_00000096,gpcr,D00688,hsa10161,95,0,0,95,0
GPCR_00000097,gpcr,D00715,hsa10161,96,0,0,96,0
GPCR_00000098,gpcr,D00726,hsa10161,97,0,0,97,0
GPCR_00000099,gpcr,D00760,hsa10161,98,0,0,98,0
GPCR_00000100,gpcr,D00765,hsa10161,99,0,0,99,0
GPCR_00000101,gpcr,D00769,hsa10161,100,0,0,100,0
GPCR_00000102,gpcr,D00775,hsa10161,101,0,0,101,0
GPCR_00000103,gpcr,D00779,hsa10161,102,0,0,102,0
GPCR_00000104,gpcr,D00780,hsa10161,103,0,0,103,0
GPCR_00000105,gpcr,D00790,hsa10161,104,0,0,104,0
GPCR_00000106,gpcr,D00837,hsa10161,105,0,0,105,0
GPCR_00000107,gpcr,D00838,hsa10161,106,0,0,106,0
GPCR_00000108,gpcr,D00845,hsa10161,107,0,0,107,0
GPCR_00000109,gpcr,D00954,hsa10161,108,0,0,108,0
GPCR_00000110,gpcr,D00965,hsa10161,109,0,0,109,0
GPCR_00000111,gpcr,D00987,hsa10161,110,0,0,110,0
GPCR_00000112,gpcr,D00996,hsa10161,111,0,0,111,0
GPCR_00000113,gpcr,D01020,hsa10161,112,0,0,112,0
GPCR_00000114,gpcr,D01022,hsa10161,113,0,0,113,0
GPCR_00000115,gpcr,D01024,hsa10161,114,0,0,114,0
GPCR_00000116,gpcr,D01051,hsa10161,115,0,0,115,0
GPCR_00000117,gpcr,D01071,hsa10161,116,0,0,116,0
GPCR_00000118,gpcr,D01103,hsa10161,117,0,0,117,0
GPCR_00000119,gpcr,D01118,hsa10161,118,0,0,118,0
GPCR_00000120,gpcr,D01126,hsa10161,119,0,0,119,0
GPCR_00000121,gpcr,D01164,hsa10161,120,0,0,120,0
GPCR_00000122,gpcr,D01227,hsa10161,121,0,0,121,0
GPCR_00000123,gpcr,D01236,hsa10161,122,0,0,122,0
GPCR_00000124,gpcr,D01242,hsa10161,123,0,0,123,0
GPCR_00000125,gpcr,D01269,hsa10161,124,0,0,124,0
GPCR_00000126,gpcr,D01295,hsa10161,125,0,0,125,0
GPCR_00000127,gpcr,D01297,hsa10161,126,0,0,126,0
GPCR_00000128,gpcr,D01324,hsa10161,127,0,0,127,0
GPCR_00000129,gpcr,D01332,hsa10161,128,0,0,128,0
GPCR_00000130,gpcr,D01346,hsa10161,129,0,0,129,0
GPCR_00000131,gpcr,D01352,hsa10161,130,0,0,130,0
GPCR_00000132,gpcr,D01358,hsa10161,131,0,0,131,0
GPCR_00000133,gpcr,D01386,hsa10161,132,0,0,132,0
GPCR_00000134,gpcr,D01390,hsa10161,133,0,0,133,0
GPCR_00000135,gpcr,D01441,hsa10161,134,0,0,134,0
GPCR_00000136,gpcr,D01454,hsa10161,135,0,0,135,0
GPCR_00000137,gpcr,D01462,hsa10161,136,0,0,136,0
GPCR_00000138,gpcr,D01603,hsa10161,137,0,0,137,0
GPCR_00000139,gpcr,D01652,hsa10161,138,0,0,138,0
GPCR_00000140,gpcr,D01692,hsa10161,139,0,0,139,0
GPCR_00000141,gpcr,D01699,hsa10161,140,0,0,140,0
GPCR_00000142,gpcr,D01712,hsa10161,141,0,0,141,0
GPCR_00000143,gpcr,D01713,hsa10161,142,0,0,142,0
GPCR_00000144,gpcr,D01717,hsa10161,143,0,0,143,0
GPCR_00000145,gpcr,D01745,hsa10161,144,0,0,144,0
GPCR_00000146,gpcr,D01782,hsa10161,145,0,0,145,0
GPCR_00000147,gpcr,D01828,hsa10161,146,0,0,146,0
GPCR_00000148,gpcr,D01871,hsa10161,147,0,0,147,0
GPCR_00000149,gpcr,D01891,hsa10161,148,0,0,148,0
GPCR_00000150,gpcr,D01925,hsa10161,149,0,0,149,0
GPCR_00000151,gpcr,D01964,hsa10161,150,0,0,150,0
GPCR_00000152,gpcr,D01965,hsa10161,151,0,0,151,0
GPCR_00000153,gpcr,D01973,hsa10161,152,0,0,152,0
GPCR_00000154,gpcr,D01994,hsa10161,153,0,0,153,0
GPCR_00000155,gpcr,D02007,hsa10161,154,0,0,154,0
GPCR_00000156,gpcr,D02066,hsa10161,155,0,0,155,0
GPCR_00000157,gpcr,D02070,hsa10161,156,0,0,156,0
GPCR_00000158,gpcr,D02076,hsa10161,157,0,0,157,0
GPCR_00000159,gpcr,D02082,hsa10161,158,0,0,158,0
GPCR_00000160,gpcr,D02147,hsa10161,159,0,0,159,0
GPCR_00000161,gpcr,D02149,hsa10161,160,0,0,160,0
GPCR_00000162,gpcr,D02150,hsa10161,161,0,0,161,0
GPCR_00000163,gpcr,D02234,hsa10161,162,0,0,162,0
GPCR_00000164,gpcr,D02237,hsa10161,163,0,0,163,0
GPCR_00000165,gpcr,D02250,hsa10161,164,0,0,164,0
GPCR_00000166,gpcr,D02278,hsa10161,165,0,0,165,0
GPCR_00000167,gpcr,D02279,hsa10161,166,0,0,166,0
GPCR_00000168,gpcr,D02327,hsa10161,167,0,0,167,0
GPCR_00000169,gpcr,D02338,hsa10161,168,0,0,168,0
GPCR_00000170,gpcr,D02340,hsa10161,169,0,0,169,0
GPCR_00000171,gpcr,D02342,hsa10161,170,0,0,170,0
GPCR_00000172,gpcr,D02349,hsa10161,171,0,0,171,0
GPCR_00000173,gpcr,D02354,hsa10161,172,0,0,172,0
GPCR_00000174,gpcr,D02356,hsa10161,173,0,0,173,0
GPCR_00000175,gpcr,D02357,hsa10161,174,0,0,174,0
GPCR_00000176,gpcr,D02358,hsa10161,175,0,0,175,0
GPCR_00000177,gpcr,D02359,hsa10161,176,0,0,176,0
GPCR_00000178,gpcr,D02361,hsa10161,177,0,0,177,0
GPCR_00000179,gpcr,D02374,hsa10161,178,0,0,178,0
GPCR_00000180,gpcr,D02566,hsa10161,179,0,0,179,0
GPCR_00000181,gpcr,D02578,hsa10161,180,0,0,180,0
GPCR_00000182,gpcr,D02588,hsa10161,181,0,0,181,0
GPCR_00000183,gpcr,D02614,hsa10161,182,0,0,182,0
GPCR_00000184,gpcr,D02671,hsa10161,183,0,0,183,0
GPCR_00000185,gpcr,D02721,hsa10161,184,0,0,184,0
GPCR_00000186,gpcr,D02725,hsa10161,185,0,0,185,0
GPCR_00000187,gpcr,D02826,hsa10161,186,0,0,186,0
GPCR_00000188,gpcr,D02884,hsa10161,187,0,0,187,0
GPCR_00000189,gpcr,D02910,hsa10161,188,0,0,188,0
GPCR_00000190,gpcr,D03165,hsa10161,189,0,0,189,0
GPCR_00000191,gpcr,D03187,hsa10161,190,0,0,190,0
GPCR_00000192,gpcr,D03210,hsa10161,191,0,0,191,0
GPCR_00000193,gpcr,D03274,hsa10161,192,0,0,192,0
GPCR_00000194,gpcr,D03365,hsa10161,193,0,0,193,0
GPCR_00000195,gpcr,D03415,hsa10161,194,0,0,194,0
GPCR_00000196,gpcr,D03442,hsa10161,195,0,0,195,0
GPCR_00000197,gpcr,D03490,hsa10161,196,0,0,196,0
GPCR_00000198,gpcr,D03503,hsa10161,197,0,0,197,0
GPCR_00000199,gpcr,D03621,hsa10161,198,0,0,198,0
GPCR_00000200,gpcr,D03642,hsa10161,199,0,0,199,0
GPCR_00000201,gpcr,D03654,hsa10161,200,0,0,200,0
GPCR_00000202,gpcr,D03858,hsa10161,201,0,0,201,0
GPCR_00000203,gpcr,D03879,hsa10161,202,0,0,202,0
GPCR_00000204,gpcr,D03880,hsa10161,203,0,0,203,0
GPCR_00000205,gpcr,D03881,hsa10161,204,0,0,204,0
GPCR_00000206,gpcr,D03966,hsa10161,205,0,0,205,0
GPCR_00000207,gpcr,D04006,hsa10161,206,0,0,206,0
GPCR_00000208,gpcr,D04034,hsa10161,207,0,0,207,0
GPCR_00000209,gpcr,D04040,hsa10161,208,0,0,208,0
GPCR_00000210,gpcr,D04375,hsa10161,209,0,0,209,0
GPCR_00000211,gpcr,D04625,hsa10161,210,0,0,210,0
GPCR_00000212,gpcr,D04716,hsa10161,211,0,0,211,0
GPCR_00000213,gpcr,D04979,hsa10161,212,0,0,212,0
GPCR_00000214,gpcr,D05113,hsa10161,213,0,0,213,0
GPCR_00000215,gpcr,D05129,hsa10161,214,0,0,214,0
GPCR_00000216,gpcr,D05246,hsa10161,215,0,0,215,0
GPCR_00000217,gpcr,D05312,hsa10161,216,0,0,216,0
GPCR_00000218,gpcr,D05341,hsa10161,217,0,0,217,0
GPCR_00000219,gpcr,D05740,hsa10161,218,0,0,218,0
GPCR_00000220,gpcr,D05792,hsa10161,219,0,0,219,0
GPCR_00000221,gpcr,D05938,hsa10161,220,0,0,220,0
GPCR_00000222,gpcr,D06056,hsa10161,221,0,0,221,0
GPCR_00000223,gpcr,D06396,hsa10161,222,0,0,222,0
GPCR_00000224,gpcr,D00049,hsa10800,0,1,1,0,0
GPCR_00000225,gpcr,D00059,hsa10800,1,1,1,1,0
GPCR_00000226,gpcr,D00079,hsa10800,2,1,1,2,0
GPCR_00000227,gpcr,D00094,hsa10800,3,1,1,3,0
GPCR_00000228,gpcr,D00095,hsa10800,4,1,1,4,0
GPCR_00000229,gpcr,D00106,hsa10800,5,1,1,5,0
GPCR_00000230,gpcr,D00110,hsa10800,6,1,1,6,0
GPCR_00000231,gpcr,D00113,hsa10800,7,1,1,7,0
GPCR_00000232,gpcr,D00136,hsa10800,8,1,1,8,0
GPCR_00000233,gpcr,D00139,hsa10800,9,1,1,9,0
GPCR_00000234,gpcr,D00180,hsa10800,10,1,1,10,0
GPCR_00000235,gpcr,D00225,hsa10800,11,1,1,11,0
GPCR_00000236,gpcr,D00227,hsa10800,12,1,1,12,0
GPCR_00000237,gpcr,D00232,hsa10800,13,1,1,13,0
GPCR_00000238,gpcr,D00234,hsa10800,14,1,1,14,0
GPCR_00000239,gpcr,D00235,hsa10800,15,1,1,15,0
GPCR_00000240,gpcr,D00241,hsa10800,16,1,1,16,0
GPCR_00000241,gpcr,D00255,hsa10800,17,1,1,17,0
GPCR_00000242,gpcr,D00270,hsa10800,18,1,1,18,0
GPCR_00000243,gpcr,D00274,hsa10800,19,1,1,19,0
GPCR_00000244,gpcr,D00281,hsa10800,20,1,1,20,0
GPCR_00000245,gpcr,D00283,hsa10800,21,1,1,21,0
GPCR_00000246,gpcr,D00295,hsa10800,22,1,1,22,0
GPCR_00000247,gpcr,D00300,hsa10800,23,1,1,23,0
GPCR_00000248,gpcr,D00301,hsa10800,24,1,1,24,0
GPCR_00000249,gpcr,D00306,hsa10800,25,1,1,25,0
GPCR_00000250,gpcr,D00318,hsa10800,26,1,1,26,0
GPCR_00000251,gpcr,D00332,hsa10800,27,1,1,27,0
GPCR_00000252,gpcr,D00336,hsa10800,28,1,1,28,0
GPCR_00000253,gpcr,D00356,hsa10800,29,1,1,29,0
GPCR_00000254,gpcr,D00364,hsa10800,30,1,1,30,0
GPCR_00000255,gpcr,D00371,hsa10800,31,1,1,31,0
GPCR_00000256,gpcr,D00380,hsa10800,32,1,1,32,0
GPCR_00000257,gpcr,D00394,hsa10800,33,1,1,33,0
GPCR_00000258,gpcr,D00397,hsa10800,34,1,1,34,0
GPCR_00000259,gpcr,D00400,hsa10800,35,1,1,35,0
GPCR_00000260,gpcr,D00410,hsa10800,36,1,1,36,0
GPCR_00000261,gpcr,D00411,hsa10800,37,1,1,37,1
GPCR_00000262,gpcr,D00415,hsa10800,38,1,1,38,0
GPCR_00000263,gpcr,D00419,hsa10800,39,1,1,39,0
GPCR_00000264,gpcr,D00422,hsa10800,40,1,1,40,0
GPCR_00000265,gpcr,D00426,hsa10800,41,1,1,41,0
GPCR_00000266,gpcr,D00432,hsa10800,42,1,1,42,0
GPCR_00000267,gpcr,D00437,hsa10800,43,1,1,43,0
GPCR_00000268,gpcr,D00440,hsa10800,44,1,1,44,0
GPCR_00000269,gpcr,D00442,hsa10800,45,1,1,45,0
GPCR_00000270,gpcr,D00443,hsa10800,46,1,1,46,0
GPCR_00000271,gpcr,D00451,hsa10800,47,1,1,47,0
GPCR_00000272,gpcr,D00454,hsa10800,48,1,1,48,0
GPCR_00000273,gpcr,D00465,hsa10800,49,1,1,49,0
GPCR_00000274,gpcr,D00480,hsa10800,50,1,1,50,0
GPCR_00000275,gpcr,D00483,hsa10800,51,1,1,51,0
GPCR_00000276,gpcr,D00493,hsa10800,52,1,1,52,0
GPCR_00000277,gpcr,D00494,hsa10800,53,1,1,53,0
GPCR_00000278,gpcr,D00498,hsa10800,54,1,1,54,0
GPCR_00000279,gpcr,D00499,hsa10800,55,1,1,55,0
GPCR_00000280,gpcr,D00503,hsa10800,56,1,1,56,0
GPCR_00000281,gpcr,D00509,hsa10800,57,1,1,57,0
GPCR_00000282,gpcr,D00513,hsa10800,58,1,1,58,0
GPCR_00000283,gpcr,D00514,hsa10800,59,1,1,59,0
GPCR_00000284,gpcr,D00520,hsa10800,60,1,1,60,0
GPCR_00000285,gpcr,D00521,hsa10800,61,1,1,61,0
GPCR_00000286,gpcr,D00522,hsa10800,62,1,1,62,0
GPCR_00000287,gpcr,D00523,hsa10800,63,1,1,63,0
GPCR_00000288,gpcr,D00524,hsa10800,64,1,1,64,0
GPCR_00000289,gpcr,D00525,hsa10800,65,1,1,65,0
GPCR_00000290,gpcr,D00528,hsa10800,66,1,1,66,0
GPCR_00000291,gpcr,D00540,hsa10800,67,1,1,67,0
GPCR_00000292,gpcr,D00542,hsa10800,68,1,1,68,0
GPCR_00000293,gpcr,D00559,hsa10800,69,1,1,69,0
GPCR_00000294,gpcr,D00560,hsa10800,70,1,1,70,0
GPCR_00000295,gpcr,D00563,hsa10800,71,1,1,71,0
GPCR_00000296,gpcr,D00574,hsa10800,72,1,1,72,0
GPCR_00000297,gpcr,D00598,hsa10800,73,1,1,73,0
GPCR_00000298,gpcr,D00601,hsa10800,74,1,1,74,0
GPCR_00000299,gpcr,D00604,hsa10800,75,1,1,75,0
GPCR_00000300,gpcr,D00606,hsa10800,76,1,1,76,0
GPCR_00000301,gpcr,D00607,hsa10800,77,1,1,77,0
GPCR_00000302,gpcr,D00609,hsa10800,78,1,1,78,0
GPCR_00000303,gpcr,D00613,hsa10800,79,1,1,79,0
GPCR_00000304,gpcr,D00627,hsa10800,80,1,1,80,0
GPCR_00000305,gpcr,D00632,hsa10800,81,1,1,81,0
GPCR_00000306,gpcr,D00635,hsa10800,82,1,1,82,0
GPCR_00000307,gpcr,D00645,hsa10800,83,1,1,83,0
GPCR_00000308,gpcr,D00646,hsa10800,84,1,1,84,0
GPCR_00000309,gpcr,D00665,hsa10800,85,1,1,85,0
GPCR_00000310,gpcr,D00666,hsa10800,86,1,1,86,0
GPCR_00000311,gpcr,D00673,hsa10800,87,1,1,87,0
GPCR_00000312,gpcr,D00674,hsa10800,88,1,1,88,0
GPCR_00000313,gpcr,D00675,hsa10800,89,1,1,89,0
GPCR_00000314,gpcr,D00676,hsa10800,90,1,1,90,0
GPCR_00000315,gpcr,D00682,hsa10800,91,1,1,91,0
GPCR_00000316,gpcr,D00683,hsa10800,92,1,1,92,0
GPCR_00000317,gpcr,D00684,hsa10800,93,1,1,93,0
GPCR_00000318,gpcr,D00687,hsa10800,94,1,1,94,0
GPCR_00000319,gpcr,D00688,hsa10800,95,1,1,95,0
GPCR_00000320,gpcr,D00715,hsa10800,96,1,1,96,0
GPCR_00000321,gpcr,D00726,hsa10800,97,1,1,97,0
GPCR_00000322,gpcr,D00760,hsa10800,98,1,1,98,0
GPCR_00000323,gpcr,D00765,hsa10800,99,1,1,99,0
GPCR_00000324,gpcr,D00769,hsa10800,100,1,1,100,0
GPCR_00000325,gpcr,D00775,hsa10800,101,1,1,101,0
GPCR_00000326,gpcr,D00779,hsa10800,102,1,1,102,0
GPCR_00000327,gpcr,D00780,hsa10800,103,1,1,103,0
GPCR_00000328,gpcr,D00790,hsa10800,104,1,1,104,0
GPCR_00000329,gpcr,D00837,hsa10800,105,1,1,105,0
GPCR_00000330,gpcr,D00838,hsa10800,106,1,1,106,0
GPCR_00000331,gpcr,D00845,hsa10800,107,1,1,107,0
GPCR_00000332,gpcr,D00954,hsa10800,108,1,1,108,0
GPCR_00000333,gpcr,D00965,hsa10800,109,1,1,109,0
GPCR_00000334,gpcr,D00987,hsa10800,110,1,1,110,0
GPCR_00000335,gpcr,D00996,hsa10800,111,1,1,111,0
GPCR_00000336,gpcr,D01020,hsa10800,112,1,1,112,0
GPCR_00000337,gpcr,D01022,hsa10800,113,1,1,113,0
GPCR_00000338,gpcr,D01024,hsa10800,114,1,1,114,0
GPCR_00000339,gpcr,D01051,hsa10800,115,1,1,115,0
GPCR_00000340,gpcr,D01071,hsa10800,116,1,1,116,0
GPCR_00000341,gpcr,D01103,hsa10800,117,1,1,117,0
GPCR_00000342,gpcr,D01118,hsa10800,118,1,1,118,0
GPCR_00000343,gpcr,D01126,hsa10800,119,1,1,119,0
GPCR_00000344,gpcr,D01164,hsa10800,120,1,1,120,0
GPCR_00000345,gpcr,D01227,hsa10800,121,1,1,121,0
GPCR_00000346,gpcr,D01236,hsa10800,122,1,1,122,0
GPCR_00000347,gpcr,D01242,hsa10800,123,1,1,123,0
GPCR_00000348,gpcr,D01269,hsa10800,124,1,1,124,0
GPCR_00000349,gpcr,D01295,hsa10800,125,1,1,125,0
GPCR_00000350,gpcr,D01297,hsa10800,126,1,1,126,0
GPCR_00000351,gpcr,D01324,hsa10800,127,1,1,127,0
GPCR_00000352,gpcr,D01332,hsa10800,128,1,1,128,0
GPCR_00000353,gpcr,D01346,hsa10800,129,1,1,129,0
GPCR_00000354,gpcr,D01352,hsa10800,130,1,1,130,0
GPCR_00000355,gpcr,D01358,hsa10800,131,1,1,131,0
GPCR_00000356,gpcr,D01386,hsa10800,132,1,1,132,0
GPCR_00000357,gpcr,D01390,hsa10800,133,1,1,133,0
GPCR_00000358,gpcr,D01441,hsa10800,134,1,1,134,0
GPCR_00000359,gpcr,D01454,hsa10800,135,1,1,135,0
GPCR_00000360,gpcr,D01462,hsa10800,136,1,1,136,0
GPCR_00000361,gpcr,D01603,hsa10800,137,1,1,137,0
GPCR_00000362,gpcr,D01652,hsa10800,138,1,1,138,0
GPCR_00000363,gpcr,D01692,hsa10800,139,1,1,139,0
GPCR_00000364,gpcr,D01699,hsa10800,140,1,1,140,0
GPCR_00000365,gpcr,D01712,hsa10800,141,1,1,141,0
GPCR_00000366,gpcr,D01713,hsa10800,142,1,1,142,0
GPCR_00000367,gpcr,D01717,hsa10800,143,1,1,143,0
GPCR_00000368,gpcr,D01745,hsa10800,144,1,1,144,0
GPCR_00000369,gpcr,D01782,hsa10800,145,1,1,145,0
GPCR_00000370,gpcr,D01828,hsa10800,146,1,1,146,1
GPCR_00000371,gpcr,D01871,hsa10800,147,1,1,147,0
GPCR_00000372,gpcr,D01891,hsa10800,148,1,1,148,0
GPCR_00000373,gpcr,D01925,hsa10800,149,1,1,149,0
GPCR_00000374,gpcr,D01964,hsa10800,150,1,1,150,0
GPCR_00000375,gpcr,D01965,hsa10800,151,1,1,151,0
GPCR_00000376,gpcr,D01973,hsa10800,152,1,1,152,0
GPCR_00000377,gpcr,D01994,hsa10800,153,1,1,153,0
GPCR_00000378,gpcr,D02007,hsa10800,154,1,1,154,0
GPCR_00000379,gpcr,D02066,hsa10800,155,1,1,155,0
GPCR_00000380,gpcr,D02070,hsa10800,156,1,1,156,0
GPCR_00000381,gpcr,D02076,hsa10800,157,1,1,157,0
GPCR_00000382,gpcr,D02082,hsa10800,158,1,1,158,0
GPCR_00000383,gpcr,D02147,hsa10800,159,1,1,159,0
GPCR_00000384,gpcr,D02149,hsa10800,160,1,1,160,0
GPCR_00000385,gpcr,D02150,hsa10800,161,1,1,161,0
GPCR_00000386,gpcr,D02234,hsa10800,162,1,1,162,0
GPCR_00000387,gpcr,D02237,hsa10800,163,1,1,163,0
GPCR_00000388,gpcr,D02250,hsa10800,164,1,1,164,0
GPCR_00000389,gpcr,D02278,hsa10800,165,1,1,165,0
GPCR_00000390,gpcr,D02279,hsa10800,166,1,1,166,0
GPCR_00000391,gpcr,D02327,hsa10800,167,1,1,167,0
GPCR_00000392,gpcr,D02338,hsa10800,168,1,1,168,0
GPCR_00000393,gpcr,D02340,hsa10800,169,1,1,169,0
GPCR_00000394,gpcr,D02342,hsa10800,170,1,1,170,0
GPCR_00000395,gpcr,D02349,hsa10800,171,1,1,171,0
GPCR_00000396,gpcr,D02354,hsa10800,172,1,1,172,0
GPCR_00000397,gpcr,D02356,hsa10800,173,1,1,173,0
GPCR_00000398,gpcr,D02357,hsa10800,174,1,1,174,0
GPCR_00000399,gpcr,D02358,hsa10800,175,1,1,175,0
GPCR_00000400,gpcr,D02359,hsa10800,176,1,1,176,0
GPCR_00000401,gpcr,D02361,hsa10800,177,1,1,177,0
GPCR_00000402,gpcr,D02374,hsa10800,178,1,1,178,0
GPCR_00000403,gpcr,D02566,hsa10800,179,1,1,179,0
GPCR_00000404,gpcr,D02578,hsa10800,180,1,1,180,0
GPCR_00000405,gpcr,D02588,hsa10800,181,1,1,181,0
GPCR_00000406,gpcr,D02614,hsa10800,182,1,1,182,0
GPCR_00000407,gpcr,D02671,hsa10800,183,1,1,183,0
GPCR_00000408,gpcr,D02721,hsa10800,184,1,1,184,0
GPCR_00000409,gpcr,D02725,hsa10800,185,1,1,185,0
